Unnamed: 0,species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
4146,Boletus edulis,2022-10-24 14:29:21+02:00,0.0625,0.0625,0.0,0.125,1.25,0.5,0.1875,0.625,1.75,2.25,0.625,1.0,1.375,0.1875,101337.0,101529.0,101496.0,101454.0,101369.0,101431.0,101509.0,101469.0,101341.0,101227.0,101316.0,101404.0,101443.0,101509.0,81.4375,78.75,74.8125,76.25,82.25,78.0625,79.625,81.75,85.625,85.5625,77.3125,77.375,77.875,77.5625,0.01727295,0.016784668,0.015686035,0.015563965,0.016540527,0.015930176,0.016296387,0.016906738,0.017089844,0.016906738,0.015808105,0.015686035,0.015625,0.01574707,26.3125,26.375,26.125,25.6875,25.375,25.625,25.75,25.875,25.3125,25.0625,25.6875,25.5625,25.4375,25.5625,26.5,26.5625,26.375,26.0,25.8125,26.0,26.0,26.0625,25.8125,25.4375,25.875,25.9375,25.8125,25.75,26.0625,26.0625,25.5,25.0,24.6875,25.0,25.1875,25.625,24.75,24.8125,25.4375,25.3125,25.0,25.375,42.9621272441,-1.9961662497,POINT (-1.9961662497 42.9621272441),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.9961662497,42.9621272441,23,997.0
4176,Boletus edulis,2022-10-22 12:03:35+02:00,0.6875,1.75,0.3125,0.0,0.0625,0.0,0.25,1.0625,0.1875,0.3125,0.125,0.125,0.1875,0.6875,101595.0,101563.0,101517.0,101560.0,101617.0,101622.0,101479.0,101354.0,101469.0,101558.0,101613.0,101658.0,101690.0,101608.0,79.875,81.75,74.875,74.4375,75.625,77.5625,78.0625,78.9375,75.125,77.75,76.0625,76.75,76.9375,76.625,0.015991211,0.015686035,0.0146484375,0.014709473,0.014831543,0.015136719,0.015380859,0.015258789,0.014526367,0.014892578,0.014526367,0.0146484375,0.014770508,0.014709473,25.375,24.625,25.0,25.1875,25.0,25.0,25.0,24.75,24.8125,24.625,24.625,24.5625,24.6875,24.6875,25.5625,24.875,25.3125,25.5,25.3125,25.375,25.4375,25.0625,25.125,25.0,24.875,24.875,24.9375,24.9375,24.9375,24.375,24.6875,24.875,24.625,24.5,24.625,24.25,24.1875,24.1875,24.25,24.125,24.3125,24.4375,42.946576,-7.9230689722,POINT (-7.9230689722 42.946576),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.9230689722,42.946576,20,638.0
4225,Boletus edulis,2022-10-15 14:15:02+02:00,0.5625,0.0625,0.0,0.0,0.375,0.0,0.0,0.6875,0.0,0.75,0.125,0.0,0.0,0.0,99569.0,99656.0,99718.0,99758.0,99809.0,99816.0,99762.0,99680.0,99647.0,99710.0,99732.0,99670.0,99634.0,99684.0,56.625,56.75,58.75,55.8125,55.3125,53.4375,54.625,57.3125,55.9375,59.4375,59.5625,56.375,50.5625,56.875,0.0146484375,0.014282227,0.014221191,0.0134887695,0.01361084,0.013305664,0.013793945,0.014587402,0.014038086,0.015136719,0.014892578,0.013977051,0.012084961,0.013549805,29.3125,28.875,28.25,28.5,28.5625,29.375,29.375,29.125,29.0,29.125,28.8125,28.8125,28.5625,28.0625,33.875,34.5,32.75,33.5625,33.25,35.875,35.4375,34.5,34.875,34.4375,33.875,34.0625,34.5,34.1875,25.25,24.25,23.5625,23.3125,24.0,24.0,24.375,24.625,24.75,24.9375,24.0,23.4375,22.875,23.1875,42.3273138889,2.0231861111,POINT (2.0231861111 42.3273138889),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,2.0231861111,42.3273138889,27,1650.0
4276,Boletus edulis,2022-10-15 11:58:46+02:00,2.125,0.5625,1.0,1.4375,0.25,0.8125,1.25,1.375,1.3125,0.3125,1.25,1.375,1.375,0.5,101230.0,101318.0,101404.0,101444.0,101510.0,101523.0,101452.0,101364.0,101335.0,101381.0,101419.0,101345.0,101319.0,101386.0,84.9375,77.5,77.5,78.125,77.875,78.5,80.625,81.875,80.3125,79.625,82.125,79.875,75.75,72.375,0.016845703,0.01586914,0.01574707,0.015686035,0.015808105,0.01586914,0.016235352,0.016357422,0.016174316,0.016418457,0.016662598,0.016357422,0.015258789,0.014465332,25.125,25.6875,25.625,25.375,25.5625,25.5,25.375,25.3125,25.4375,25.875,25.5625,25.6875,25.4375,25.375,25.4375,25.875,26.0,25.75,25.75,26.0,25.8125,25.9375,25.8125,26.125,25.75,25.9375,25.875,25.6875,24.875,25.4375,25.375,25.0625,25.375,24.875,24.9375,24.875,25.0,25.4375,25.375,25.25,25.125,24.75,43.0577944312,-1.7424814124,POINT (-1.7424814124 43.0577944312),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.7424814124,43.0577944312,23,811.0
4295,Boletus edulis,2022-10-19 16:20:03+02:00,1.0,0.625,0.8125,1.75,0.375,0.9375,0.9375,0.0625,1.25,1.6875,0.6875,1.875,1.625,1.125,101472.0,101547.0,101520.0,101388.0,101280.0,101383.0,101480.0,101529.0,101587.0,101610.0,101530.0,101458.0,101414.0,101450.0,78.375,78.375,82.125,82.9375,76.5,76.125,77.0,76.9375,78.375,81.375,77.625,82.625,83.0,80.625,0.015625,0.01586914,0.016601562,0.016418457,0.015380859,0.015075684,0.015136719,0.015136719,0.015319824,0.015686035,0.015258789,0.015930176,0.016052246,0.016052246,25.3125,25.5,25.5,25.0625,25.375,25.125,25.0,25.0625,25.0,24.6875,25.0,24.625,24.75,25.1875,25.75,25.625,25.75,25.4375,25.5625,25.5625,25.3125,25.25,25.1875,25.125,25.375,25.25,25.3125,25.3125,24.5,25.25,25.0,24.8125,25.1875,24.5625,24.6875,24.875,24.75,24.0,24.625,24.0625,24.1875,25.0,40.8086622222,-4.0154330556,POINT (-4.0154330556 40.8086622222),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.0154330556,40.8086622222,24,1615.0
4306,Boletus edulis,2022-10-15 15:52:00+02:00,1.125,0.0,1.25,0.6875,0.9375,0.4375,1.4375,1.375,0.9375,0.9375,0.5,1.5625,1.3125,0.3125,101307.0,101420.0,101509.0,101563.0,101612.0,101633.0,101550.0,101479.0,101442.0,101478.0,101529.0,101435.0,101396.0,101494.0,79.5,76.6875,78.25,76.8125,81.1875,78.5,77.25,81.4375,80.0,81.5625,81.8125,85.625,78.75,69.1875,0.015563965,0.014892578,0.015136719,0.014831543,0.0154418945,0.015258789,0.014892578,0.015625,0.015625,0.01586914,0.015930176,0.015991211,0.015014648,0.013244629,24.9375,24.8125,24.75,24.75,24.5,24.875,24.75,24.625,24.9375,24.875,24.875,24.1875,24.5625,24.6875,25.375,25.3125,25.0625,25.125,24.875,25.25,25.0625,25.125,25.375,25.375,25.25,24.5,25.0625,25.125,24.5625,24.5625,24.4375,24.3125,24.0625,24.3125,24.375,23.8125,24.25,24.3125,24.375,23.75,23.9375,24.0625,42.9379746917,-6.4550200167,POINT (-6.4550200167 42.9379746917),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.4550200167,42.9379746917,23,1540.0
4324,Boletus edulis,2022-10-17 10:03:59+02:00,0.8125,1.75,0.375,0.9375,0.9375,0.0625,1.25,1.6875,0.6875,1.875,1.625,1.125,1.9375,0.5625,101526.0,101394.0,101286.0,101389.0,101486.0,101535.0,101593.0,101616.0,101536.0,101464.0,101420.0,101456.0,101500.0,101412.0,82.1875,83.0,76.625,76.25,77.0625,77.0,78.4375,81.4375,77.6875,82.6875,83.0,80.75,85.5,79.6875,0.016662598,0.016418457,0.015380859,0.015136719,0.015136719,0.015136719,0.015380859,0.015686035,0.015258789,0.015930176,0.016052246,0.016052246,0.016235352,0.015563965,25.5,25.0625,25.375,25.125,25.0,25.0625,25.0,24.6875,25.0,24.625,24.75,25.1875,24.5,24.875,25.75,25.4375,25.5625,25.5625,25.3125,25.25,25.1875,25.125,25.375,25.25,25.3125,25.3125,25.25,25.125,25.0,24.8125,25.1875,24.5625,24.6875,24.875,24.75,24.0,24.625,24.0625,24.1875,25.0,24.125,24.5,40.8498529329,-3.9390314743,POINT (-3.9390314743 40.8498529329),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.9390314743,40.8498529329,27,1975.0
4346,Boletus edulis,2022-10-14 17:44:45+02:00,0.3125,0.3125,0.125,0.375,0.5625,0.4375,0.0625,0.25,1.0,0.1875,0.75,0.0625,0.0,0.1875,100638.0,100723.0,100759.0,100824.0,100850.0,100790.0,100699.0,100656.0,100694.0,100726.0,100662.0,100630.0,100703.0,100794.0,66.3125,67.125,66.625,64.5,68.125,72.0625,65.0625,68.375,71.5,69.4375,69.875,61.375,61.75,65.75,0.014770508,0.014465332,0.014404297,0.014099121,0.014770508,0.015014648,0.014526367,0.015380859,0.016174316,0.015625,0.015380859,0.013305664,0.013305664,0.014221191,26.875,26.4375,26.625,26.9375,26.5,25.75,27.25,27.1875,27.0625,27.25,26.6875,26.875,26.5625,26.5625,30.6875,30.625,31.1875,31.75,30.625,29.0625,31.875,31.0,30.625,31.6875,30.6875,31.875,31.125,31.5625,23.5,22.5625,22.5,22.8125,22.5,23.0625,23.125,23.75,24.3125,22.75,23.1875,22.75,22.3125,22.6875,40.5306082923,-1.6220946533,POINT (-1.6220946533 40.5306082923),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.6220946533,40.5306082923,24,1545.0
4351,Boletus edulis,2018-09-23 22:13:00+02:00,0.1875,0.0,0.3125,0.0,0.1875,0.0,0.0,0.0,0.125,1.5,0.5625,0.0625,0.125,0.125,99987.0,99957.0,99908.0,99901.0,99954.0,99949.0,99890.0,99939.0,99996.0,99980.0,99933.0,100018.0,100090.0,99968.0,59.875,56.5625,57.8125,54.5,56.8125,54.25,54.1875,54.25,59.875,64.5625,62.8125,58.75,59.1875,61.125,0.014892578,0.014038086,0.014404297,0.013183594,0.013427734,0.012756348,0.012512207,0.012451172,0.014038086,0.015808105,0.01550293,0.013977051,0.01361084,0.014526367,28.75,28.875,29.125,28.75,28.25,28.3125,27.875,27.9375,27.8125,28.125,28.375,28.3125,27.6875,28.0,33.9375,34.0,35.4375,34.875,34.5,34.75,34.1875,34.375,32.9375,32.9375,32.875,34.0625,33.0,33.125,24.0,23.75,24.5625,22.6875,23.375,22.5625,22.5,22.625,23.125,24.5625,23.875,22.875,22.6875,23.5,42.3489751433,1.8849442657,POINT (1.8849442657 42.3489751433),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.8849442657,42.3489751433,24,1751.0
4372,Boletus edulis,2022-10-15 13:05:45+02:00,2.125,0.5625,1.0,1.4375,0.25,0.8125,1.25,1.375,1.3125,0.3125,1.25,1.375,1.375,0.5,101230.0,101318.0,101404.0,101444.0,101510.0,101523.0,101452.0,101364.0,101335.0,101381.0,101419.0,101345.0,101319.0,101386.0,84.9375,77.5,77.5,78.125,77.875,78.5,80.625,81.875,80.3125,79.625,82.125,79.875,75.75,72.375,0.016845703,0.01586914,0.01574707,0.015686035,0.015808105,0.01586914,0.016235352,0.016357422,0.016174316,0.016418457,0.016662598,0.016357422,0.015258789,0.014465332,25.125,25.6875,25.625,25.375,25.5625,25.5,25.375,25.3125,25.4375,25.875,25.5625,25.6875,25.4375,25.375,25.4375,25.875,26.0,25.75,25.75,26.0,25.8125,25.9375,25.8125,26.125,25.75,25.9375,25.875,25.6875,24.875,25.4375,25.375,25.0625,25.375,24.875,24.9375,24.875,25.0,25.4375,25.375,25.25,25.125,24.75,43.0730247529,-1.7293710262,POINT (-1.7293710262 43.0730247529),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.7293710262,43.0730247529,27,961.0
4393,Boletus edulis,2022-10-15 13:38:00+02:00,2.125,1.125,1.5,0.1875,1.125,0.875,0.5625,1.25,0.6875,0.3125,1.1875,2.125,3.25,0.5,101271.0,101376.0,101472.0,101520.0,101573.0,101596.0,101502.0,101434.0,101399.0,101440.0,101488.0,101402.0,101358.0,101455.0,81.125,77.5,77.4375,75.125,78.625,79.5,76.875,80.1875,78.625,80.3125,82.9375,87.625,82.8125,66.0625,0.016052246,0.015319824,0.015258789,0.014953613,0.015319824,0.01550293,0.015197754,0.015686035,0.01574707,0.015991211,0.016357422,0.016479492,0.015808105,0.012939453,25.125,25.125,25.0625,25.25,24.875,24.9375,25.1875,24.9375,25.3125,25.25,25.125,24.25,24.5625,25.0625,25.625,25.6875,25.4375,25.5625,25.4375,25.375,25.625,25.5,25.6875,25.5625,25.5625,24.625,25.0625,25.5625,24.625,24.75,24.8125,24.875,24.25,24.3125,24.75,24.3125,24.9375,24.875,24.375,23.8125,23.875,23.875,43.3874074526,-5.5818885233,POINT (-5.5818885233 43.3874074526),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.5818885233,43.3874074526,23,246.0
4394,Boletus edulis,2022-10-15 12:35:00+02:00,2.125,1.1875,1.5,0.1875,1.125,0.875,0.5625,1.25,0.75,0.3125,1.1875,2.125,3.3125,0.5,101270.0,101375.0,101471.0,101519.0,101572.0,101594.0,101501.0,101433.0,101398.0,101439.0,101487.0,101401.0,101357.0,101454.0,81.0625,77.5,77.375,75.0625,78.625,79.5,76.8125,80.1875,78.5625,80.25,82.9375,87.625,82.8125,66.0,0.016052246,0.015319824,0.015258789,0.014953613,0.015319824,0.01550293,0.015197754,0.015686035,0.01574707,0.015991211,0.016357422,0.016479492,0.015808105,0.012939453,25.125,25.125,25.0625,25.25,24.875,24.9375,25.1875,24.9375,25.3125,25.25,25.125,24.25,24.5625,25.0625,25.625,25.6875,25.4375,25.5625,25.4375,25.375,25.625,25.5,25.6875,25.5625,25.5625,24.625,25.0625,25.5625,24.625,24.75,24.8125,24.875,24.25,24.3125,24.75,24.3125,24.9375,24.875,24.375,23.8125,23.875,23.875,43.2218272491,-5.416991048,POINT (-5.416991048 43.2218272491),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.416991048,43.2218272491,27,695.0
4398,Boletus edulis,2022-10-16 14:55:00+02:00,1.625,2.375,1.125,0.8125,0.5,1.6875,0.625,1.0,1.4375,0.6875,0.1875,1.5,2.3125,2.0,101400.0,101282.0,101382.0,101480.0,101528.0,101584.0,101605.0,101511.0,101444.0,101408.0,101451.0,101496.0,101409.0,101368.0,83.6875,81.0625,77.625,77.3125,74.625,78.8125,79.5625,76.6875,80.5,78.875,80.1875,84.3125,87.0,81.625,0.016601562,0.016052246,0.015380859,0.015258789,0.014831543,0.015319824,0.015563965,0.015258789,0.01574707,0.015808105,0.015991211,0.016601562,0.016357422,0.015686035,25.1875,25.125,25.1875,25.125,25.3125,24.875,25.0,25.25,24.9375,25.375,25.3125,25.0,24.3125,24.625,25.75,25.625,25.5625,25.4375,25.5625,25.375,25.4375,25.6875,25.5625,25.6875,25.5625,25.4375,24.75,25.125,24.3125,24.625,24.75,24.9375,25.0,24.25,24.4375,24.875,24.25,24.9375,25.0,24.3125,23.8125,23.875,42.9031150083,-5.3966318864,POINT (-5.3966318864 42.9031150083),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.3966318864,42.9031150083,23,1107.0
4399,Boletus edulis,2022-10-16 11:19:00+02:00,1.625,2.375,1.125,0.8125,0.5,1.6875,0.625,1.0,1.4375,0.6875,0.1875,1.5,2.3125,2.0,101400.0,101282.0,101382.0,101480.0,101528.0,101584.0,101605.0,101511.0,101444.0,101408.0,101451.0,101496.0,101409.0,101368.0,83.6875,81.0625,77.625,77.3125,74.625,78.8125,79.5625,76.6875,80.5,78.875,80.1875,84.3125,87.0,81.625,0.016601562,0.016052246,0.015380859,0.015258789,0.014831543,0.015319824,0.015563965,0.015258789,0.01574707,0.015808105,0.015991211,0.016601562,0.016357422,0.015686035,25.1875,25.125,25.1875,25.125,25.3125,24.875,25.0,25.25,24.9375,25.375,25.3125,25.0,24.3125,24.625,25.75,25.625,25.5625,25.4375,25.5625,25.375,25.4375,25.6875,25.5625,25.6875,25.5625,25.4375,24.75,25.125,24.3125,24.625,24.75,24.9375,25.0,24.25,24.4375,24.875,24.25,24.9375,25.0,24.3125,23.8125,23.875,42.9794574966,-5.3318987962,POINT (-5.3318987962 42.9794574966),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.3318987962,42.9794574966,27,1388.0
4435,Boletus edulis,2022-10-15 20:51:00+02:00,0.75,0.0,1.125,0.125,0.5,0.1875,1.4375,1.4375,1.0,1.25,0.375,1.5625,0.625,0.25,101330.0,101444.0,101532.0,101587.0,101635.0,101660.0,101577.0,101508.0,101468.0,101504.0,101552.0,101448.0,101418.0,101516.0,78.1875,76.4375,79.25,75.6875,78.3125,77.75,76.875,80.3125,81.0,82.125,82.3125,81.125,75.75,70.75,0.015258789,0.014831543,0.015197754,0.014526367,0.014953613,0.015075684,0.014831543,0.015319824,0.015625,0.015808105,0.01586914,0.01550293,0.014526367,0.0134887695,24.875,24.8125,24.625,24.6875,24.5625,24.8125,24.75,24.5625,24.75,24.6875,24.75,24.5625,24.625,24.5625,25.25,25.375,25.0,25.0,24.875,25.125,25.0625,25.1875,25.125,25.25,25.125,24.875,25.0,24.9375,24.5,24.3125,24.125,24.3125,24.25,24.25,24.25,23.75,24.25,23.9375,24.25,24.25,24.125,24.1875,42.6228522222,-7.0328138889,POINT (-7.0328138889 42.6228522222),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.0328138889,42.6228522222,23,1306.0
4457,Boletus edulis,2022-10-13 16:11:00+02:00,1.0,1.1875,0.6875,1.375,0.625,1.75,1.6875,1.875,2.5625,1.625,0.5,0.125,0.125,0.75,101464.0,101512.0,101574.0,101592.0,101511.0,101435.0,101395.0,101434.0,101480.0,101396.0,101370.0,101458.0,101536.0,101450.0,76.6875,76.5625,77.6875,82.0,78.3125,80.6875,81.3125,82.4375,86.1875,80.875,74.75,72.25,74.875,77.5625,0.015258789,0.015197754,0.015319824,0.01586914,0.015563965,0.015808105,0.016052246,0.016479492,0.016540527,0.01586914,0.0146484375,0.014038086,0.014770508,0.015319824,25.25,25.1875,25.125,24.8125,25.25,25.0,25.125,25.3125,24.625,25.0,25.0,24.9375,25.1875,25.125,25.5625,25.375,25.4375,25.25,25.5,25.625,25.5,25.5625,25.1875,25.375,25.4375,25.375,25.5,25.375,24.9375,24.6875,24.8125,24.125,24.75,24.0,24.625,25.0625,24.0,24.375,24.625,24.25,24.8125,24.9375,41.103479,-3.48965,POINT (-3.48965 41.103479),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.48965,41.103479,26,1270.0
4462,Boletus edulis,2022-10-15 14:02:38+02:00,1.8125,0.8125,1.0,1.625,0.5,0.3125,1.5,0.875,0.9375,0.3125,1.0,1.125,0.6875,0.625,101194.0,101284.0,101366.0,101406.0,101468.0,101486.0,101415.0,101328.0,101297.0,101345.0,101380.0,101308.0,101284.0,101347.0,83.75,78.1875,78.375,79.0625,78.1875,78.5,82.25,83.0,80.375,80.625,81.625,80.375,75.0625,74.75,0.016723633,0.015930176,0.01586914,0.01586914,0.01586914,0.01586914,0.016418457,0.016479492,0.016235352,0.016601562,0.016662598,0.016418457,0.015136719,0.014831543,25.25,25.625,25.5625,25.375,25.5625,25.5625,25.3125,25.1875,25.4375,25.8125,25.625,25.625,25.375,25.25,25.625,25.8125,25.9375,25.6875,25.75,26.125,25.6875,25.875,25.8125,26.1875,25.875,25.875,25.75,25.5625,24.9375,25.375,25.3125,25.0625,25.3125,25.0,24.75,24.6875,24.875,25.1875,25.3125,24.9375,24.9375,24.625,43.0192756874,-1.3094249368,POINT (-1.3094249368 43.0192756874),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.3094249368,43.0192756874,23,1005.0
4494,Boletus edulis,2022-10-14 14:52:57+02:00,0.0625,0.0625,0.0625,0.0,0.0,0.125,0.625,0.4375,0.5625,0.0,0.4375,0.5625,0.0,0.0625,101502.0,101594.0,101648.0,101690.0,101729.0,101648.0,101573.0,101530.0,101570.0,101613.0,101494.0,101469.0,101569.0,101643.0,76.25,76.4375,76.3125,75.375,75.0625,76.0,77.75,78.5625,77.0,77.875,79.625,75.25,72.375,73.375,0.014465332,0.014587402,0.014526367,0.014404297,0.014404297,0.014587402,0.015014648,0.015197754,0.014953613,0.015014648,0.015197754,0.014221191,0.013671875,0.01373291,24.4375,24.5625,24.5,24.625,24.6875,24.6875,24.75,24.8125,24.875,24.75,24.5625,24.375,24.375,24.25,24.6875,24.875,24.6875,24.9375,25.0,25.0,25.0625,25.0625,25.25,25.1875,25.0625,24.6875,24.6875,24.5625,24.0625,24.25,24.125,24.1875,24.3125,24.4375,24.375,24.5625,24.4375,24.3125,23.5625,24.0,24.1875,23.9375,42.42520009,-8.65046922,POINT (-8.65046922 42.42520009),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-8.65046922,42.42520009,21,11.0
4542,Boletus edulis,2022-10-12 13:16:03+02:00,0.125,0.5,0.1875,1.4375,1.4375,1.0,1.25,0.375,1.5625,0.625,0.25,0.0,0.0,0.0625,101587.0,101635.0,101660.0,101577.0,101508.0,101468.0,101504.0,101552.0,101448.0,101418.0,101516.0,101604.0,101512.0,101480.0,75.6875,78.3125,77.75,76.875,80.3125,81.0,82.125,82.3125,81.125,75.75,70.75,71.1875,75.125,79.375,0.014526367,0.014953613,0.015075684,0.014831543,0.015319824,0.015625,0.015808105,0.01586914,0.01550293,0.014526367,0.0134887695,0.013549805,0.014343262,0.015197754,24.6875,24.5625,24.8125,24.75,24.5625,24.75,24.6875,24.75,24.5625,24.625,24.5625,24.5,24.5625,24.5625,25.0,24.875,25.125,25.0625,25.1875,25.125,25.25,25.125,24.875,25.0,24.9375,24.8125,24.8125,24.8125,24.3125,24.25,24.25,24.25,23.75,24.25,23.9375,24.25,24.25,24.125,24.1875,24.1875,24.25,24.125,42.6240587278,-7.0317539194,POINT (-7.0317539194 42.6240587278),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.0317539194,42.6240587278,29,1232.0
4549,Boletus edulis,2022-10-12 10:15:09+02:00,0.625,0.375,1.125,2.6875,1.9375,0.875,2.0625,0.8125,1.625,0.5625,0.0625,0.9375,0.5625,1.9375,101449.0,101515.0,101527.0,101464.0,101374.0,101332.0,101382.0,101417.0,101346.0,101324.0,101392.0,101483.0,101402.0,101363.0,76.3125,75.75,78.5,83.1875,80.25,78.25,83.625,81.5625,80.8125,72.125,70.625,76.5,77.0,80.8125,0.0154418945,0.015319824,0.01574707,0.016174316,0.016052246,0.015930176,0.016784668,0.016540527,0.016235352,0.014587402,0.014160156,0.015319824,0.01550293,0.016052246,25.5,25.5,25.375,24.8125,25.3125,25.625,25.375,25.5625,25.375,25.5,25.375,25.375,25.4375,25.1875,26.3125,26.3125,26.25,25.4375,26.125,26.1875,26.0625,26.625,26.0,26.5625,26.0625,26.0,26.3125,25.625,24.6875,24.75,24.5625,23.8125,24.5,24.75,24.4375,24.5625,24.25,24.5625,24.625,24.5,24.375,24.5,41.8149964108,-1.8212826177,POINT (-1.8212826177 41.8149964108),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.8212826177,41.8149964108,24,1090.0
4550,Boletus edulis,2022-10-12 12:21:09+02:00,0.1875,0.9375,0.9375,0.4375,1.1875,0.5625,0.25,1.25,2.375,2.6875,0.375,0.0625,0.5625,0.375,101526.0,101577.0,101601.0,101507.0,101438.0,101405.0,101446.0,101493.0,101406.0,101361.0,101458.0,101549.0,101454.0,101417.0,74.875,77.875,79.25,76.625,80.0625,78.25,80.0,82.0625,87.5,82.5,66.125,71.5,75.5,77.625,0.014892578,0.015258789,0.01550293,0.015197754,0.015686035,0.015686035,0.015991211,0.016296387,0.016540527,0.01586914,0.013000488,0.013977051,0.014770508,0.015319824,25.25,25.0,24.9375,25.1875,25.0,25.375,25.3125,25.1875,24.375,24.6875,25.125,25.0,25.0,25.125,25.5625,25.625,25.375,25.625,25.4375,25.625,25.625,25.625,24.75,25.125,25.6875,25.1875,25.1875,25.4375,24.9375,24.3125,24.375,24.75,24.375,25.0625,24.9375,24.5625,23.875,24.0625,23.875,24.625,24.75,24.6875,43.49368895,-5.59684197,POINT (-5.59684197 43.49368895),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.59684197,43.49368895,27,345.0
4615,Boletus edulis,2022-10-04 15:57:37+02:00,0.875,1.375,0.125,0.875,1.0625,1.5,0.25,2.1875,1.875,2.75,0.75,2.0,0.25,2.0625,101348.0,101313.0,101398.0,101487.0,101394.0,101350.0,101379.0,101414.0,101398.0,101300.0,101324.0,101367.0,101355.0,101289.0,79.375,77.6875,67.6875,76.375,76.75,79.0,77.0625,82.875,83.0,88.0,80.5625,79.5,77.6875,84.125,0.016296387,0.015563965,0.013549805,0.015258789,0.0154418945,0.01586914,0.015563965,0.016418457,0.016845703,0.017333984,0.016540527,0.01586914,0.0154418945,0.016479492,25.6875,25.3125,25.4375,25.375,25.4375,25.375,25.4375,25.125,25.5625,25.0,25.6875,25.25,25.1875,24.875,25.9375,25.625,25.9375,25.9375,25.8125,25.6875,25.6875,25.5,25.8125,25.375,26.125,25.75,25.3125,25.25,25.25,24.8125,24.8125,25.0,24.9375,25.0,25.125,24.6875,25.0,24.5,25.1875,24.5,25.0625,24.5625,43.327540382,-2.9717862131,POINT (-2.9717862131 43.327540382),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.9717862131,43.327540382,3,35.0
